Password No., Original Entropy, Bcrypt Entropy, Argon2 Entropy
8638, 3.4594, 5.0440, 5.4411
8639, 3.1699, 5.0566, 5.4539
8640, 3.4594, 5.1025, 5.5108
8641, 3.2516, 4.9981, 5.4979
8642, 3.3219, 5.0440, 5.4519
8643, 3.3219, 5.2025, 5.4567
8644, 3.0000, 5.0314, 5.3961
8645, 3.4183, 5.0232, 5.4735
8646, 2.9477, 5.2566, 5.2747
8647, 3.4594, 5.1314, 5.5497
8648, 2.9219, 4.9964, 5.4323
8649, 3.2776, 5.1106, 5.4891
8650, 3.1699, 5.0647, 5.4901
8651, 3.2516, 5.0691, 5.4952
8652, 3.5850, 4.9855, 5.5392
8653, 3.4594, 5.0566, 5.4539
8654, 3.4183, 5.0817, 5.5520
8655, 3.4183, 5.2566, 5.3742
8656, 2.9477, 5.1106, 5.5108
8657, 3.4594, 5.0691, 5.4441
8658, 3.1699, 4.9647, 5.3116
8659, 3.3219, 5.0440, 5.5290
8660, 3.5850, 5.0188, 5.4695
8661, 3.1699, 5.2090, 5.3420
8662, 3.1219, 4.9505, 5.4401
8663, 3.5850, 5.1773, 5.3539
8664, 3.0958, 5.2151, 5.4262
8665, 3.5850, 5.2025, 5.4929
8666, 3.0000, 5.1232, 5.4154
8667, 3.1887, 4.8587, 5.3076
8668, 3.4594, 5.1899, 5.5286
8669, 2.7500, 5.0297, 5.4864
8670, 3.0000, 5.1232, 5.3805
8671, 3.4594, 5.1899, 5.4117
8672, 3.1699, 5.0522, 5.4489
8673, 3.5850, 5.1297, 5.4401
8674, 3.4594, 5.0647, 5.4695
8675, 3.3219, 4.8811, 5.3539
8676, 3.1219, 5.0566, 5.5175
8677, 3.0000, 4.9647, 5.4979
8678, 2.7255, 5.1773, 5.3911
8679, 3.4183, 5.1691, 5.4167
8680, 3.3219, 5.2216, 5.5006
8681, 3.4594, 4.9172, 5.5676
8682, 3.2516, 5.0188, 5.5108
8683, 3.4594, 5.1151, 5.3833
8684, 3.3219, 5.0899, 5.4479
8685, 3.5850, 5.1025, 5.6216
8686, 2.7500, 5.0423, 5.4823
8687, 3.4594, 5.2025, 5.4695
8688, 3.1699, 5.0314, 5.3911
8689, 3.4183, 4.9964, 5.3123
8690, 3.1699, 5.1440, 5.4255
8691, 3.3219, 5.0566, 5.4438
8692, 3.3219, 5.2484, 5.5442
8693, 3.1219, 5.0314, 5.4929
8694, 3.1699, 5.0566, 5.4803
8695, 3.1887, 5.1647, 5.5882
8696, 3.4183, 5.0647, 5.3860
8697, 3.5850, 4.9647, 5.4901
8698, 3.1219, 5.0314, 5.4722
8699, 3.1699, 4.8106, 5.4645
8700, 3.4183, 5.2106, 5.5753
8701, 3.1699, 4.9314, 5.3948
8702, 3.0000, 5.0484, 5.4232
8703, 3.0000, 5.1025, 5.3894
8704, 3.5850, 5.1549, 5.4283
8705, 3.2776, 5.1151, 5.4929
8706, 3.1699, 5.1610, 5.4438
8707, 3.3219, 5.1566, 5.4722
8708, 2.5000, 5.0773, 5.5726
8709, 3.2516, 5.1314, 5.4881
8710, 3.1699, 5.1899, 5.5006
8711, 2.7500, 5.1151, 5.3576
8712, 3.2776, 5.0647, 5.4617
8713, 3.0000, 5.1341, 5.2958
8714, 3.4594, 5.1297, 5.5392
8715, 3.3219, 4.9729, 5.3599
8716, 3.1699, 4.9484, 5.3911
8717, 2.9477, 5.0566, 5.5882
8718, 3.0000, 5.1440, 5.4675
8719, 2.7500, 5.2090, 5.4131
8720, 3.4594, 5.0691, 5.4634
8721, 3.2776, 5.0106, 5.4489
8722, 3.1219, 4.9981, 5.2981
8723, 2.7500, 5.1817, 5.4350
8724, 3.5850, 5.1025, 5.5135
8725, 3.0000, 5.2232, 5.4245
8726, 3.1219, 5.0882, 5.4634
8727, 3.1219, 4.9216, 5.4539
8728, 3.4594, 4.9440, 5.4695
8729, 3.0000, 5.2691, 5.5520
8730, 3.1699, 5.0106, 5.5253
8731, 3.5850, 5.2025, 5.6321
8732, 2.7500, 4.9757, 5.5364
8733, 3.4183, 4.9566, 5.5057
8734, 3.1699, 5.1358, 5.4182
8735, 3.2776, 5.1440, 5.5097
8736, 3.2776, 5.0981, 5.5213
8737, 3.0000, 4.9106, 5.4567
8738, 3.5850, 5.1106, 5.4127
8739, 3.0000, 5.0817, 5.4438
8740, 3.2776, 4.9522, 5.4479
8741, 3.1699, 5.2232, 5.5598
8742, 3.0000, 5.1188, 5.3526
8743, 3.5850, 5.0773, 5.7274
8744, 3.2776, 5.0440, 5.5263
8745, 3.4594, 4.9488, 5.4979
8746, 3.0000, 4.8981, 5.4773
8747, 3.3219, 5.0647, 5.4516
8748, 3.0000, 4.8899, 5.4296
8749, 3.2516, 5.1232, 5.3768
8750, 3.1699, 5.2106, 5.4066
8751, 3.5850, 5.1106, 5.3446
8752, 2.9477, 5.2484, 5.4195
8753, 3.0000, 5.1899, 5.4746
8754, 3.3219, 4.9416, 5.2960
8755, 3.1699, 4.9773, 5.4401
8756, 3.1699, 4.9899, 5.3252
8757, 3.3219, 5.2484, 5.3360
8758, 3.4183, 4.9855, 5.3873
8759, 3.3219, 4.9773, 5.4901
8760, 3.1699, 5.0008, 5.4333
8761, 3.1699, 5.0773, 5.4567
8762, 3.1887, 5.1232, 5.4617
8763, 3.1219, 4.9855, 5.4607
8764, 2.9477, 4.9817, 5.4489
8765, 3.3219, 4.9964, 5.4127
8766, 2.6464, 5.1106, 5.3410
8767, 3.5850, 5.0440, 5.4283
8768, 3.1699, 5.2025, 5.3302
8769, 3.0000, 5.0232, 5.4658
8770, 3.0000, 5.1106, 5.4245
8771, 3.1219, 5.1440, 5.3407
8772, 3.3219, 4.9981, 5.4411
8773, 3.4594, 5.1025, 5.4645
8774, 3.4594, 5.2025, 5.5030
8775, 3.0000, 5.0025, 5.5047
8776, 3.3219, 4.9647, 5.4323
8777, 3.4594, 5.2232, 5.5185
8778, 3.0000, 4.8773, 5.5185
8779, 3.1219, 5.1232, 5.5263
8780, 3.4183, 5.0232, 5.4283
8781, 3.3219, 5.0647, 5.4929
8782, 3.2776, 5.2691, 5.4823
8783, 3.3219, 5.0297, 5.6088
8784, 3.2776, 5.0314, 5.3948
8785, 3.3219, 5.1691, 5.4438
8786, 3.1699, 5.0773, 5.6027
8787, 2.6416, 5.0484, 5.4773
8788, 3.2776, 5.0297, 5.5703
8789, 3.4594, 5.1440, 5.4695
8790, 3.4594, 5.2025, 5.3694
8791, 3.1699, 5.0566, 5.4272
8792, 3.4594, 4.9314, 5.4479
8793, 2.7255, 5.1232, 5.4851
8794, 3.5850, 5.0566, 5.6605
8795, 2.7500, 5.2025, 5.5097
8796, 2.9477, 5.2151, 5.4462
8797, 3.3219, 5.0773, 5.5263
8798, 3.3219, 5.1358, 5.2781
8799, 3.4183, 5.3151, 5.3833
8800, 3.1699, 5.1358, 5.3437
8801, 3.4594, 5.0522, 5.3566
8802, 3.1699, 5.2440, 5.5185
8803, 2.9140, 5.1566, 5.3810
8804, 3.3219, 4.9253, 5.3938
8805, 3.5850, 5.0566, 5.5303
8806, 3.4594, 5.1757, 5.5676
8807, 2.9477, 5.0314, 5.4942
8808, 3.5850, 5.0981, 5.3616
8809, 3.5850, 4.9899, 5.4519
8810, 3.5850, 5.1817, 5.5716
8811, 3.1699, 5.0440, 5.2714
8812, 2.9477, 5.2899, 5.4969
8813, 3.5850, 5.2025, 5.3948
8814, 3.0000, 5.1423, 5.5381
8815, 2.7500, 5.0981, 5.3823
8816, 3.1699, 5.2232, 5.4117
8817, 3.3219, 5.0423, 5.4773
8818, 3.4594, 5.0106, 5.4539
8819, 3.4594, 5.1899, 5.4462
8820, 2.9477, 5.0838, 5.3742
8821, 3.5850, 5.1232, 5.3961
8822, 3.2776, 5.1106, 5.4195
8823, 3.0000, 5.1484, 5.5726
8824, 3.1699, 4.9522, 5.5665
8825, 3.0000, 5.1691, 5.4712
8826, 3.1699, 4.9899, 5.3823
8827, 3.1219, 5.1440, 5.4979
8828, 3.2776, 4.9647, 5.3704
8829, 3.0000, 5.1773, 5.4438
8830, 2.9477, 4.9647, 5.3961
8831, 3.5850, 4.8423, 5.3431
8832, 3.4594, 5.0172, 5.4959
8833, 3.1699, 4.7488, 5.5263
8834, 3.2776, 5.0899, 5.4813
8835, 3.0000, 4.9647, 5.5520
8836, 3.3219, 5.2484, 5.4952
8837, 3.3219, 5.1691, 5.4851
8838, 3.4183, 4.8855, 5.5213
8839, 3.0958, 5.1297, 5.4232
8840, 3.1699, 5.0440, 5.4438
8841, 3.1699, 5.2276, 5.4851
8842, 3.1219, 5.1232, 5.4411
8843, 2.9477, 5.0757, 5.4232
8844, 3.5850, 5.1691, 5.4634
8845, 3.5850, 5.0106, 5.3894
8846, 3.1699, 5.0358, 5.4077
8847, 3.0000, 5.1773, 5.5392
8848, 3.4183, 5.0566, 5.4245
8849, 3.0000, 5.1314, 5.4786
8850, 3.2776, 4.8712, 5.4245
8851, 2.9477, 5.1232, 5.4117
8852, 3.4183, 5.1025, 5.2998
8853, 3.0000, 5.2232, 5.5263
8854, 3.2776, 5.0981, 5.5510
8855, 3.1699, 5.1773, 5.5469
8856, 3.4594, 5.2232, 5.4840
8857, 3.4594, 5.2025, 5.4813
8858, 3.5850, 5.1484, 5.4154
8859, 3.1887, 4.9773, 5.4685
8860, 3.1219, 5.0440, 5.5392
8861, 3.3219, 5.2817, 5.3911
8862, 2.7500, 5.2440, 5.4539
8863, 3.0000, 5.0631, 5.3488
8864, 2.9477, 5.1314, 5.3951
8865, 2.7500, 5.1358, 5.4645
8866, 2.8464, 5.0151, 5.4722
8867, 3.1699, 5.1314, 5.4268
8868, 3.4183, 5.1899, 5.4647
8869, 3.2776, 5.1062, 5.4539
8870, 3.4594, 5.1899, 5.5442
8871, 3.0000, 5.1484, 5.4712
8872, 3.4183, 5.1899, 5.3086
8873, 3.1699, 5.1773, 5.4645
8874, 3.1699, 5.3484, 5.3833
8875, 3.4183, 5.1232, 5.4590
8876, 3.4594, 5.1691, 5.3732
8877, 3.4594, 5.0981, 5.4607
8878, 3.4183, 4.9522, 5.5932
8879, 3.1699, 5.1691, 5.4929
8880, 3.4183, 5.2090, 5.4205
8881, 3.1219, 5.0314, 5.3961
8882, 3.5850, 5.1566, 5.5057
8883, 3.3219, 5.0691, 5.3018
8884, 3.0000, 5.1522, 5.4800
8885, 3.0000, 5.1691, 5.4104
8886, 3.4183, 5.0358, 5.4154
8887, 3.1699, 5.1232, 5.4580
8888, 3.1699, 4.9232, 5.4901
8889, 3.3219, 5.0566, 5.4763
8890, 3.1699, 5.1691, 5.4333
8891, 3.0958, 5.0440, 5.3732
8892, 3.1699, 5.1106, 5.5158
8893, 3.2776, 5.0631, 5.4438
8894, 3.4183, 5.1899, 5.4952
8895, 3.0000, 5.0647, 5.3549
8896, 2.7500, 5.1106, 5.4735
8897, 3.2776, 5.2899, 5.4607
8898, 3.1887, 5.1899, 5.5753
8899, 3.1219, 5.1773, 5.5469
8900, 2.9219, 5.2151, 5.5341
8901, 2.7500, 5.0773, 5.3840
8902, 3.5850, 4.6964, 5.5703
8903, 3.0000, 5.0423, 5.5520
8904, 3.4594, 5.1276, 5.5185
8905, 3.2776, 5.0855, 5.3126
8906, 3.1699, 5.0440, 5.2805
8907, 3.1699, 5.0090, 5.4823
8908, 3.3219, 5.0522, 5.4225
8909, 3.1699, 5.0566, 5.4773
8910, 3.1219, 5.0899, 5.4864
8911, 3.5850, 5.0647, 5.5175
8912, 3.4594, 4.9522, 5.5314
8913, 3.4594, 5.1566, 5.4039
8914, 3.2776, 5.1773, 5.4952
8915, 3.3219, 5.2025, 5.4039
8916, 3.5850, 5.0440, 5.3860
8917, 3.4594, 5.0566, 5.4823
8918, 3.0000, 5.0631, 5.4077
8919, 3.4183, 5.0691, 5.4607
8920, 3.5850, 4.9981, 5.2998
8921, 3.3219, 5.2025, 5.5236
8922, 3.2776, 5.0817, 5.5185
8923, 3.5850, 5.0440, 5.4823
8924, 3.4594, 5.0647, 5.5419
8925, 3.0000, 4.9937, 5.5598
8926, 3.3219, 4.9522, 5.4952
8927, 3.4183, 5.1566, 5.5882
8928, 2.7500, 5.0691, 5.5459
8929, 3.1699, 5.1151, 5.5598
8930, 3.1887, 4.9899, 5.5831
8931, 3.1699, 5.1440, 5.4594
8932, 3.0000, 5.0566, 5.5648
8933, 3.0000, 5.2817, 5.5753
8934, 3.2776, 5.1943, 5.3343
8935, 3.4183, 5.1691, 5.4489
8936, 3.4594, 5.2899, 5.4793
8937, 3.0000, 5.1358, 5.4776
8938, 3.4183, 4.7712, 5.3292
8939, 2.9477, 5.2276, 5.5006
8940, 3.0000, 5.2440, 5.4929
8941, 3.2776, 5.1440, 5.5030
8942, 3.1219, 5.1423, 5.4567
8943, 3.1699, 5.2358, 5.2960
8944, 3.5850, 5.2025, 5.5449
8945, 3.4183, 5.0549, 5.4272
8946, 3.1699, 5.0188, 5.5131
8947, 3.4183, 5.0899, 5.4154
8948, 3.1699, 5.0647, 5.3360
8949, 3.3219, 5.1566, 5.4529
8950, 3.4183, 5.1232, 5.5520
8951, 3.4183, 5.0358, 5.4979
8952, 3.1699, 5.1691, 5.3911
8953, 3.2776, 4.9505, 5.5057
8954, 2.7219, 5.0817, 5.5185
8955, 3.5850, 5.1899, 5.5158
8956, 3.4183, 5.1691, 5.5124
8957, 3.1699, 5.1773, 5.4735
8958, 3.1699, 5.2025, 5.4374
8959, 3.0000, 5.2817, 5.4479
8960, 3.5850, 4.9314, 5.3704
8961, 3.1699, 5.0188, 5.3961
8962, 2.7255, 5.1440, 5.5108
8963, 2.7500, 4.9855, 5.4285
8964, 3.3219, 4.9712, 5.4634
8965, 3.2776, 4.9773, 5.4851
8966, 3.1699, 5.0566, 5.5263
8967, 2.9477, 5.1025, 5.5804
8968, 3.3219, 5.2899, 5.4104
8969, 3.2776, 5.0855, 5.5080
8970, 3.4594, 5.0232, 5.4773
8971, 3.1219, 5.1647, 5.5676
8972, 3.5850, 5.1566, 5.3302
8973, 3.0000, 5.1566, 5.4313
8974, 3.4183, 5.0440, 5.5854
8975, 3.0000, 5.2817, 5.5831
8976, 3.5850, 5.2773, 5.5520
8977, 3.1699, 4.9423, 5.4851
8978, 3.0000, 5.1566, 5.5135
8979, 3.3219, 4.9855, 5.4411
8980, 3.0000, 4.9396, 5.4634
8981, 3.4183, 5.0899, 5.5097
8982, 3.1699, 5.1314, 5.4556
8983, 3.4594, 5.3151, 5.2958
8984, 3.2776, 5.1675, 5.4144
8985, 3.0000, 4.9647, 5.4617
8986, 3.4183, 5.1440, 5.4539
8987, 3.2776, 5.1691, 5.4178
8988, 3.4594, 4.8964, 5.5392
8989, 3.3219, 5.1817, 5.4184
8990, 3.4594, 5.1817, 5.4925
8991, 3.0000, 5.1440, 5.4127
8992, 3.3219, 5.2358, 5.4489
8993, 3.3219, 5.1882, 5.3616
8994, 3.1219, 5.1106, 5.4283
8995, 3.2776, 5.0358, 5.4763
8996, 3.5850, 5.1025, 5.3873
8997, 3.0000, 5.0566, 5.4952
8998, 3.3219, 5.1691, 5.4539
8999, 3.1699, 5.2314, 5.5381
9000, 3.0000, 5.1566, 5.4746
9001, 3.1699, 5.1566, 5.4117
9002, 3.5850, 5.1090, 5.4634
9003, 3.1699, 5.1899, 5.3948
9004, 3.1699, 4.9314, 5.5263
9005, 3.1699, 4.9314, 5.4722
9006, 3.0000, 5.2025, 5.4506
9007, 3.1699, 5.0106, 5.4617
9008, 2.7500, 5.2817, 5.3823
9009, 3.4594, 5.1423, 5.4167
9010, 3.0000, 5.0314, 5.4823
9011, 3.4594, 5.1773, 5.4127
9012, 3.1699, 5.2151, 5.3833
9013, 3.2516, 5.2691, 5.4039
9014, 3.0000, 4.9981, 5.4567
9015, 3.2776, 4.8981, 5.5949
9016, 3.1699, 5.2232, 5.4567
9017, 3.0000, 5.2484, 5.5364
9018, 2.9477, 5.2106, 5.3610
9019, 3.1699, 5.0691, 5.4823
9020, 3.4594, 5.0358, 5.4874
9021, 3.0850, 5.0691, 5.2224
9022, 3.0000, 5.1943, 5.4675
9023, 3.4594, 5.1232, 5.3833
9024, 3.5850, 5.0691, 5.5070
9025, 3.2516, 5.2025, 5.4438
9026, 2.9477, 5.0855, 5.5699
9027, 3.4594, 5.1232, 5.4428
9028, 3.0000, 5.0423, 5.5158
9029, 3.4594, 5.2314, 5.4979
9030, 3.2776, 5.1440, 5.5108
9031, 3.0000, 4.9396, 5.4384
9032, 3.2776, 4.8855, 5.4556
9033, 3.2776, 4.9773, 5.4323
9034, 3.1699, 5.0647, 5.3576
9035, 3.2776, 5.0691, 5.3370
9036, 3.3219, 5.0232, 5.3086
9037, 3.0000, 4.7712, 5.5442
9038, 2.9477, 4.9773, 5.5469
9039, 2.9477, 4.9981, 5.3793
9040, 3.2776, 5.2025, 5.3999
9041, 3.3219, 5.1899, 5.5303
9042, 3.1219, 5.1106, 5.3860
9043, 3.0000, 4.8106, 5.3938
9044, 3.1699, 5.1025, 5.4205
9045, 3.3219, 5.1232, 5.4695
9046, 3.1219, 4.9522, 5.4391
9047, 3.4594, 5.0314, 5.4066
9048, 3.4594, 5.1232, 5.4283
9049, 3.4594, 5.0981, 5.4979
9050, 3.1699, 5.1566, 5.4685
9051, 3.1699, 5.2484, 5.4773
9052, 3.2776, 5.1691, 5.4519
9053, 3.3219, 5.0773, 5.4222
9054, 3.3219, 4.9773, 5.4634
9055, 3.1699, 5.2025, 5.5676
9056, 2.9477, 5.1757, 5.4617
9057, 3.4183, 5.3691, 5.4695
9058, 3.5850, 5.1106, 5.4556
9059, 3.4183, 5.0566, 5.3018
9060, 2.9477, 5.1522, 5.2998
9061, 3.4594, 5.0484, 5.4668
9062, 3.0958, 5.1232, 5.5019
9063, 3.0000, 5.0691, 5.4634
9064, 3.2776, 5.0855, 5.4361
9065, 3.1219, 5.3358, 5.4361
9066, 3.1699, 5.2440, 5.5030
9067, 3.5850, 5.1151, 5.4851
9068, 3.2776, 5.0484, 5.3999
9069, 3.5850, 5.1314, 5.4232
9070, 3.3219, 5.0773, 5.3778
9071, 3.0000, 5.1314, 5.3911
9072, 3.0000, 5.0773, 5.4529
9073, 3.2776, 5.1566, 5.5030
9074, 3.3219, 5.1549, 5.5381
9075, 3.1219, 5.0899, 5.5097
9076, 3.2776, 5.1440, 5.5469
9077, 3.0000, 5.1090, 5.4901
9078, 2.9477, 5.1025, 5.4026
9079, 3.5850, 5.1314, 5.5932
9080, 3.5850, 5.0631, 5.4851
9081, 2.7500, 5.1899, 5.4411
9082, 3.4594, 5.0522, 5.5638
9083, 3.1699, 5.0981, 5.5753
9084, 3.0000, 5.1106, 5.3159
9085, 3.1219, 5.0899, 5.4901
9086, 3.3219, 5.0943, 5.2518
9087, 3.2776, 5.0882, 5.5030
9088, 3.3219, 5.2232, 5.3539
9089, 3.0000, 5.0440, 5.5520
9090, 3.0000, 5.0297, 5.5097
9091, 2.7500, 5.0566, 5.3745
9092, 3.1699, 5.0188, 5.5344
9093, 3.1699, 5.1440, 5.5932
9094, 3.2776, 5.1151, 5.4479
9095, 3.3219, 5.1358, 5.5185
9096, 3.1699, 5.1025, 5.3231
9097, 3.0000, 5.1188, 5.5392
9098, 3.1219, 5.1943, 5.3509
9099, 3.3219, 5.1440, 5.3860
9100, 2.5000, 4.9566, 5.4685
9101, 3.1699, 5.0981, 5.6450
9102, 3.1219, 5.1106, 5.4773
9103, 3.1219, 5.1025, 5.4516
9104, 3.0000, 5.0106, 5.3589
9105, 3.4594, 5.0631, 5.6294
9106, 3.0000, 5.2610, 5.5882
9107, 3.5850, 5.0691, 5.5341
9108, 3.3219, 5.2025, 5.4851
9109, 3.1887, 5.1647, 5.4929
9110, 3.2516, 5.0484, 5.6067
9111, 3.2516, 4.9647, 5.4567
9112, 3.1219, 5.0691, 5.4384
9113, 3.4594, 5.0216, 5.5354
9114, 3.0000, 5.1232, 5.4441
9115, 3.4594, 5.1691, 5.5030
9116, 3.4594, 5.0631, 5.4489
9117, 3.1699, 5.2566, 5.4178
9118, 3.4183, 5.0773, 5.4391
9119, 3.1699, 4.9647, 5.4668
9120, 3.0000, 5.0882, 5.5108
9121, 3.3219, 5.0566, 5.3606
9122, 3.0000, 5.1566, 5.4205
9123, 3.4183, 5.0773, 5.4077
9124, 2.7255, 5.0232, 5.4617
9125, 3.0000, 5.3106, 5.4441
9126, 3.1699, 5.3025, 5.5882
9127, 2.5000, 5.0691, 5.5314
9128, 3.1699, 5.0106, 5.5057
9129, 3.4183, 5.1773, 5.4722
9130, 3.1699, 5.1232, 5.3984
9131, 3.1699, 5.1817, 5.4773
9132, 3.3219, 5.1106, 5.4361
9133, 3.0000, 5.2232, 5.6244
9134, 2.7500, 5.1232, 5.4411
9135, 3.3219, 5.1773, 5.4617
9136, 2.7500, 5.0647, 5.4695
9137, 3.0000, 5.2151, 5.4245
9138, 3.3219, 5.1773, 5.4516
9139, 3.2776, 5.0981, 5.3664
9140, 3.3219, 5.1647, 5.4539
9141, 3.4594, 5.1216, 5.3252
9142, 3.4183, 5.2232, 5.5019
9143, 2.7500, 4.8379, 5.4658
9144, 3.0000, 5.1232, 5.5804
9145, 3.3219, 4.8046, 5.5665
9146, 3.4594, 5.0440, 5.5030
9147, 3.0221, 5.2647, 5.5676
9148, 3.0000, 5.2276, 5.3420
9149, 2.7500, 5.1423, 5.3999
9150, 3.4594, 5.2358, 5.4763
9151, 3.0000, 4.9773, 5.3911
9152, 3.3219, 5.1773, 5.3921
9153, 3.1219, 4.8981, 5.4411
9154, 3.0000, 5.0855, 5.3898
9155, 3.2776, 5.1773, 5.4516
9156, 3.2776, 5.1691, 5.2812
9157, 3.5850, 5.1106, 5.3664
9158, 3.5850, 5.1106, 5.5960
9159, 3.2516, 5.0172, 5.4567
9160, 3.0000, 5.1106, 5.4823
9161, 2.9477, 4.8773, 5.4374
9162, 3.5850, 5.0981, 5.4077
9163, 3.5850, 5.0899, 5.4053
9164, 3.5850, 5.3276, 5.5185
9165, 2.7255, 5.0566, 5.5676
9166, 3.0850, 5.2358, 5.4272
9167, 2.7500, 5.1691, 5.4184
9168, 3.1699, 5.1566, 5.3407
9169, 3.1699, 4.9773, 5.4851
9170, 3.3219, 5.2899, 5.4255
9171, 3.0000, 5.2423, 5.5341
9172, 3.1699, 4.9729, 5.4695
9173, 2.9477, 5.0566, 5.4645
9174, 3.4594, 5.2358, 5.4255
9175, 3.5850, 5.1232, 5.5303
9176, 3.4594, 5.0899, 5.5676
9177, 3.1699, 5.1484, 5.3732
9178, 2.9477, 4.8773, 5.4361
9179, 3.3219, 5.0505, 5.4969
9180, 3.1699, 5.0691, 5.3461
9181, 3.0000, 5.1423, 5.3999
9182, 3.5850, 5.1691, 5.5381
9183, 2.9477, 5.0151, 5.6166
9184, 3.4594, 5.0691, 5.4272
9185, 2.9477, 5.0773, 5.4746
9186, 2.9219, 5.1106, 5.4617
9187, 3.3219, 5.0566, 5.4685
9188, 3.4183, 5.0981, 5.5009
9189, 3.1699, 5.0566, 5.4154
9190, 3.1219, 4.9232, 5.3894
9191, 3.3219, 4.8696, 5.4590
9192, 3.4183, 4.9631, 5.5057
9193, 3.1699, 5.0964, 5.4428
9194, 3.0000, 5.2440, 5.5547
9195, 3.0000, 4.8838, 5.4695
9196, 3.4594, 5.2691, 5.3691
9197, 3.1219, 5.0691, 5.4851
9198, 3.0000, 5.0899, 5.6605
9199, 3.5850, 5.1106, 5.4929
9200, 3.3219, 5.3484, 5.5263
9201, 3.5850, 5.2358, 5.4245
9202, 3.4183, 4.9396, 5.4272
9203, 3.5850, 5.1566, 5.6835
9204, 3.4594, 5.1106, 5.5314
9205, 3.2776, 5.2151, 5.4929
9206, 3.1699, 4.9297, 5.4901
9207, 3.1699, 5.1691, 5.4617
9208, 2.7255, 4.8817, 5.5185
9209, 3.1699, 5.2484, 5.3833
9210, 3.2776, 5.0899, 5.3018
9211, 3.5850, 5.0981, 5.4516
9212, 3.5850, 4.9297, 5.4235
9213, 3.4183, 4.9216, 5.5097
9214, 3.1219, 4.9440, 5.3860
9215, 3.0000, 4.9522, 5.4451
9216, 3.4594, 5.1025, 5.3099
9217, 3.4594, 5.2025, 5.4796
9218, 3.1219, 5.0172, 5.5108
9219, 3.3219, 5.2566, 5.4746
9220, 2.7500, 5.1106, 5.3732
9221, 2.9219, 5.2566, 5.4361
9222, 3.4594, 5.1297, 5.5781
9223, 3.4183, 5.1358, 5.4952
9224, 3.2776, 4.8981, 5.4813
9225, 3.5850, 5.1817, 5.4516
9226, 3.4183, 5.0358, 5.5108
9227, 3.1699, 5.0773, 5.4786
9228, 3.2776, 4.9549, 5.5442
9229, 3.1699, 5.1216, 5.5057
9230, 3.0000, 5.0232, 5.3586
9231, 3.3219, 5.0773, 5.4567
9232, 3.5850, 4.9855, 5.3691
9233, 3.5850, 5.1566, 5.4851
9234, 2.9477, 5.0423, 5.4401
9235, 3.0000, 5.0981, 5.5932
9236, 3.2776, 5.1232, 5.5124
9237, 3.3219, 4.9757, 5.6010
9238, 3.5850, 5.1151, 5.3407
9239, 3.3219, 5.0899, 5.5598
9240, 3.4183, 5.1773, 5.3307
9241, 3.4183, 4.8899, 5.4979
9242, 3.3219, 5.1691, 5.3214
9243, 2.7500, 5.1106, 5.5421
9244, 3.4183, 4.9729, 5.4594
9245, 3.1699, 5.2484, 5.4479
9246, 3.3219, 5.0440, 5.4979
9247, 3.3219, 4.9083, 5.5598
9248, 3.0000, 5.0232, 5.5236
9249, 3.1699, 5.0314, 5.4851
9250, 2.7500, 5.0773, 5.5537
9251, 3.0000, 4.9899, 5.3948
9252, 3.5850, 5.3025, 5.4479
9253, 3.5850, 5.1232, 5.3065
9254, 3.3219, 5.1025, 5.5185
9255, 3.4594, 5.1773, 5.4556
9256, 2.9477, 5.2090, 5.4773
9257, 3.5850, 4.9566, 5.5135
9258, 3.1219, 5.0106, 5.4232
9259, 3.4594, 5.0691, 5.5108
9260, 2.9477, 5.2232, 5.3073
9261, 3.1699, 5.0691, 5.5392
9262, 3.2776, 4.9062, 5.4634
9263, 3.3219, 5.0691, 5.4823
9264, 3.0000, 5.1232, 5.5598
9265, 2.9477, 5.2151, 5.4874
9266, 3.4183, 5.1151, 5.3420
9267, 2.9477, 5.0440, 5.6656
9268, 3.4594, 4.9981, 5.4127
9269, 3.2776, 5.1232, 5.5716
9270, 2.9477, 5.0647, 5.4388
9271, 3.2516, 4.9603, 5.3149
9272, 3.0000, 5.0773, 5.5598
9273, 3.3219, 5.1817, 5.5510
9274, 3.0000, 5.2440, 5.5148
9275, 3.3219, 5.2106, 5.5665
9276, 3.2776, 5.2484, 5.4901
9277, 3.2776, 5.2025, 5.5070
9278, 3.5850, 5.1151, 5.4468
9279, 3.3219, 5.0440, 5.4695
9280, 3.5850, 5.0232, 5.5932
9281, 2.9477, 4.8022, 5.4763
9282, 3.4183, 5.0025, 5.4361
9283, 3.0000, 5.1232, 5.4313
9284, 3.1699, 4.8757, 5.4695
9285, 3.1219, 5.1232, 5.5263
9286, 3.2516, 5.1691, 5.3214
9287, 2.9477, 5.2358, 5.5570
9288, 3.1219, 5.0773, 5.3948
9289, 3.4183, 5.0232, 5.5469
9290, 2.9477, 5.2773, 5.5060
9291, 2.9477, 5.0566, 5.3948
9292, 3.4594, 4.9566, 5.5263
9293, 3.0000, 5.0423, 5.5303
9294, 2.6635, 5.0090, 5.3948
9295, 2.9477, 5.2691, 5.4695
9296, 3.2776, 5.2232, 5.5469
9297, 3.0000, 5.0358, 5.4489
9298, 3.4183, 5.2025, 5.5442
9299, 3.1699, 4.9773, 5.4333
9300, 3.3219, 5.1484, 5.4401
9301, 3.2776, 5.1440, 5.4323
9302, 3.2776, 4.9062, 5.6128
